Date,Area,Animal Crimes,Arson & Explosives,Conspiracy & Miscellaneous,Drug-Related Crimes,Fraud Crimes,Other,Property Crimes,Public Disorder Crimes,Sexual Crimes,Theft Crimes,Violent Crimes,child_crimes,Total Crimes
2022-09-11,South Bay Cities,0,0,0,0,1,14,15,11,3,69,55,1,169
2022-09-11,South Gate-East Los Angeles,0,1,0,0,1,5,23,17,4,72,91,3,217
2022-09-18,Los Angeles,2,4,0,1,15,105,245,104,54,1349,633,10,2522
2022-09-18,San Fernando Valley,0,2,0,0,6,50,100,89,23,640,272,9,1191
2022-09-18,Santa Monica,0,2,0,0,1,9,18,12,3,140,34,0,219
2022-09-18,South Bay Cities,0,0,0,0,6,8,17,17,3,60,58,0,169
2022-09-18,South Gate-East Los Angeles,0,1,0,0,0,8,22,14,1,78,76,1,201
2022-09-25,Los Angeles,0,13,0,0,14,114,219,115,41,1275,637,8,2436
2022-09-25,San Fernando Valley,0,5,0,0,10,55,106,61,21,661,286,7,1212
2022-09-25,Santa Monica,0,0,0,0,0,11,19,10,3,127,38,0,208
2022-09-25,South Bay Cities,0,0,0,0,1,7,20,15,2,74,71,2,192
